UserName,GameId,GameName,Status,UserRanking,Ranking
Luis Aguirre,166384,Spyfall,1,N/A,6.82188
Luis Aguirre,164153,Star Wars: Imperial Assault,1,N/A,7.98401
Luis Aguirre,194897,Star Wars: Imperial Assault – The Bespin Gambit,1,N/A,8.26247
Luis Aguirre,158392,Stay Away!,1,N/A,6.12354
Luis Aguirre,294232,Stolen Paintings,1,N/A,6.3804
Luis Aguirre,260678,Stone Age: Anniversary,1,N/A,7.96536
Luis Aguirre,233312,Stuffed Fables,1,N/A,7.49659
Luis Aguirre,2653,Survive: Escape from Atlantis!,1,N/A,7.31596
Luis Aguirre,133473,Sushi Go!,1,N/A,7.02627
Luis Aguirre,264220,Tainted Grail: The Fall of Avalon,1,N/A,8.18294
Luis Aguirre,70919,Takenoko,1,N/A,7.24112
Luis Aguirre,286096,Tapestry,1,N/A,7.44479
Luis Aguirre,250396,Terminator Genisys: Rise of the Resistance,1,N/A,8.10881
Luis Aguirre,167791,Terraforming Mars,1,N/A,8.39601
Luis Aguirre,137,Tick... tack... BOOM!,1,N/A,5.83846
Luis Aguirre,9209,Ticket to Ride,1,N/A,7.40481
Luis Aguirre,173156,Timeline Challenge,1,N/A,7.05148
Luis Aguirre,99975,Timeline: Discoveries,1,N/A,6.72139
Luis Aguirre,113401,Timeline: Events,1,N/A,6.77566
Luis Aguirre,131325,Timeline: General Interest,1,N/A,6.77814
Luis Aguirre,85256,Timeline: Inventions,1,N/A,6.70554
Luis Aguirre,145189,Timeline: Music & Cinema,1,N/A,6.72921
Luis Aguirre,309430,Tiny Epic Pirates,1,N/A,7.13378
Luis Aguirre,257527,Trapwords,1,N/A,6.97941
Luis Aguirre,12333,Twilight Struggle,1,N/A,8.26522
Luis Aguirre,126163,Tzolk'in: The Mayan Calendar,1,N/A,7.88071
Luis Aguirre,306735,Under Falling Skies,1,N/A,7.77962
Luis Aguirre,247763,Underwater Cities,1,N/A,8.0858
Luis Aguirre,88931,Verbalia: Juegos,1,N/A,6.12564
Luis Aguirre,171623,The Voyages of Marco Polo,1,N/A,7.81585
johnnydarko4550,180263,The 7th Continent,1,7.8,7.95149
johnnydarko4550,239472,Abomination: The Heir of Frankenstein,1,10,7.49119
johnnydarko4550,191189,Aeon's End,1,8,7.96581
johnnydarko4550,212487,AFFLICTION: Salem 1692,1,7,7.26263
johnnydarko4550,232361,After The Virus,1,9.5,7.18836
johnnydarko4550,161970,Alchemists,1,7,7.66002
johnnydarko4550,332321,ALIEN: Fate of the Nostromo,1,N/A,7.11646
johnnydarko4550,256852,Aliens: Another Glorious Day in the Corps,1,N/A,7.44472
johnnydarko4550,313919,Aliens: Bug Hunt,1,8,7.43134
johnnydarko4550,185343,Anachrony,1,8,8.10392
johnnydarko4550,15987,Arkham Horror,1,8,7.2456
johnnydarko4550,205637,Arkham Horror: The Card Game,1,6,8.15033
johnnydarko4550,230802,Azul,1,7,7.77555
johnnydarko4550,302388,Back to the Future: Back in Time,1,7,7.29392
johnnydarko4550,165950,Beasty Bar,1,7,6.81474
johnnydarko4550,10547,Betrayal at House on the Hill,1,8,7.0441
johnnydarko4550,239942,Black Rose Wars,1,N/A,8.05165
johnnydarko4550,340569,Blood Orders,1,9,7.70833
johnnydarko4550,170216,Blood Rage,1,8,7.96968
johnnydarko4550,195856,Bloodborne: The Card Game,1,7,6.90129
johnnydarko4550,172081,Burgle Bros.,1,N/A,7.47187
johnnydarko4550,260605,Camel Up (Second Edition),1,7,7.62513
johnnydarko4550,159503,The Captain Is Dead,1,8,7.09822
johnnydarko4550,271751,The Captain Is Dead: Dangerous Planet,1,7,7.06357
johnnydarko4550,208804,The Captain Is Dead: Lockdown,1,7,6.69875
johnnydarko4550,822,Carcassonne,1,8,7.41423
johnnydarko4550,84889,Cave Evil,1,N/A,7.93258
johnnydarko4550,232832,Century: Golem Edition,1,9,7.64177
johnnydarko4550,236304,Cerebria: The Card Game,1,6.63333,6.48901
johnnydarko4550,172287,Champions of Midgard,1,N/A,7.74378
johnnydarko4550,478,Citadels,1,N/A,7.07254
johnnydarko4550,207243,The City of Kings,1,8,7.60831
johnnydarko4550,314503,Codex Naturalis,1,7,7.23364
johnnydarko4550,192116,Cthulhu: A Deck Building Game,1,6,6.85771
johnnydarko4550,125608,The Current Number of the Beast,1,6,6.0388
johnnydarko4550,197831,Dark Souls: The Board Game,1,7,6.51227
johnnydarko4550,204007,Dark Souls: The Board Game – The Last Giant Boss Expansion,1,N/A,7.68571
johnnydarko4550,193670,Darkest Night: Second Edition,1,9,7.59645
johnnydarko4550,175095,Dawn of the Zeds (Third Edition),1,10,8.19164
johnnydarko4550,141423,Dead Men Tell No Tales,1,8.5,7.12632
johnnydarko4550,150376,Dead of Winter: A Crossroads Game,1,10,7.50851
johnnydarko4550,169654,Deep Sea Adventure,1,7,6.93943
johnnydarko4550,104162,Descent: Journeys in the Dark (Second Edition),1,7,7.64349
johnnydarko4550,221194,Dinosaur Island,1,7,7.63086
johnnydarko4550,318009,Dinosaur Island: Rawr 'n Write,1,8,7.84659
johnnydarko4550,62219,Dominant Species,1,N/A,7.82355
johnnydarko4550,262941,Dominant Species: Marine,1,8,8.08934
johnnydarko4550,346057,Don't Go In There,1,7,7.1937
johnnydarko4550,172540,Dragoon,1,7,6.96905
johnnydarko4550,108722,Dreadfleet,1,6,6.97594
johnnydarko4550,316554,Dune: Imperium,1,N/A,8.34479
johnnydarko4550,257164,Dungeon Raiders,1,N/A,7.18555
johnnydarko4550,100423,Elder Sign,1,8,6.97436
johnnydarko4550,163968,Elysium,1,N/A,7.20922
johnnydarko4550,82168,Escape from the Aliens in Outer Space,1,7,6.93018
johnnydarko4550,133848,Euphoria: Build a Better Dystopia,1,9,7.21215
johnnydarko4550,175155,Forbidden Stars,1,9,7.96997
johnnydarko4550,296912,Fort,1,8,7.21037
johnnydarko4550,220308,Gaia Project,1,9,8.43866
johnnydarko4550,173090,The Game,1,7,6.70419
johnnydarko4550,205610,A Game of Thrones: Hand of the King,1,5,6.65126
johnnydarko4550,42776,Gears of War: The Board Game,1,8,7.46425
johnnydarko4550,174430,Gloomhaven,1,N/A,8.68743
johnnydarko4550,253756,Gorus Maximus,1,5,6.48157
johnnydarko4550,929,The Great Dalmuti,1,N/A,6.57529
johnnydarko4550,176083,Hit Z Road,1,7.44,6.76827
johnnydarko4550,154597,Hive Pocket,1,8,7.69663
johnnydarko4550,176524,Hoplomachus: Origins,1,N/A,7.72566
johnnydarko4550,282524,Horrified,1,10,7.7234
johnnydarko4550,271319,Las Vegas Royale,1,N/A,7.44596
johnnydarko4550,29368,Last Night on Earth: The Zombie Game,1,7,6.91978
johnnydarko4550,146652,Legendary Encounters: An Alien Deck Building Game,1,10,7.77125
johnnydarko4550,59959,Letters from Whitechapel,1,7,7.37011
johnnydarko4550,1426,Lord of the Rings: The Search,1,6,5.05994
johnnydarko4550,198740,Lovecraft Letter,1,8,7.22132
johnnydarko4550,96848,Mage Knight Board Game,1,10,8.09302
johnnydarko4550,165492,The Majority: Complete Edition,1,7,6.80099
johnnydarko4550,83330,Mansions of Madness,1,8,7.2788
johnnydarko4550,156496,March of the Ants,1,8,7.19442
johnnydarko4550,188547,Maximum Apocalypse,1,7.00667,7.558
johnnydarko4550,209010,Mechs vs. Minions,1,10,7.99829
johnnydarko4550,200077,Mint Works,1,N/A,6.97138
johnnydarko4550,200957,NecronomiCORP,1,7,6.62857
johnnydarko4550,167355,Nemesis,1,9.5,8.33653
johnnydarko4550,187617,Nemo's War (Second Edition),1,N/A,7.89847
johnnydarko4550,332420,Nexum Galaxy,1,N/A,8.15561
johnnydarko4550,306709,The Night Cage,1,7,7.23591
johnnydarko4550,165812,Nightmare Forest: Dead Run,1,N/A,6.582
johnnydarko4550,353414,"Ofrendados, the road to Mictlán",1,8,6.67857
johnnydarko4550,179275,One Deck Dungeon,1,6,7.00026
johnnydarko4550,224821,One Deck Dungeon: Forest of Shadows,1,7,7.15188
johnnydarko4550,239464,Palm Island,1,6,7.13297
johnnydarko4550,163412,Patchwork,1,7,7.61897
johnnydarko4550,297139,Potato Pirates: Enter the Spudnet,1,7,7.06508
johnnydarko4550,347157,RabbitZ & Robots,1,7,8.18899
johnnydarko4550,170042,Raiders of the North Sea,1,8.3,7.75691
johnnydarko4550,276499,Ratzzia,1,6,6.87382
johnnydarko4550,227224,The Red Cathedral,1,8,7.78194
johnnydarko4550,121921,Robinson Crusoe: Adventures on the Cursed Island,1,9,7.78994
johnnydarko4550,237182,Root,1,8,8.09187
johnnydarko4550,199561,Sagrada,1,7,7.5009
johnnydarko4550,169786,Scythe,1,8,8.19206
johnnydarko4550,228855,Set a Watch,1,N/A,7.27839
johnnydarko4550,307386,Set a Watch: Swords of the Coin,1,N/A,7.79592
johnnydarko4550,248949,Skull Tales: Full Sail!,1,N/A,7.78401
johnnydarko4550,40692,Small World,1,8,7.22931
johnnydarko4550,165838,Space Hulk (Fourth Edition),1,8,7.93731
johnnydarko4550,54625,Space Hulk (Third Edition),1,8,7.52842
johnnydarko4550,71721,Space Hulk: Death Angel – The Card Game,1,8,6.99995
johnnydarko4550,162886,Spirit Island,1,9,8.36847
johnnydarko4550,162286,Super Motherload,1,N/A,7.36667
johnnydarko4550,2653,Survive: Escape from Atlantis!,1,7,7.31596
johnnydarko4550,192291,Sushi Go Party!,1,7.02,7.42637
johnnydarko4550,170771,Sword & Sorcery,1,8,7.95172
johnnydarko4550,167791,Terraforming Mars,1,7,8.39601
johnnydarko4550,188920,This War of Mine: The Board Game,1,8,7.79556
johnnydarko4550,215341,Thunderstone Quest,1,9,7.82815
johnnydarko4550,238656,Tiny Epic Defenders (Second Edition),1,8.5,7.13315
johnnydarko4550,291508,Tiny Epic Dinosaurs,1,N/A,7.38267
johnnydarko4550,331787,Tiny Epic Dungeons,1,N/A,7.66437
johnnydarko4550,334889,Tiny Epic Dungeons: Deluxe Edition,1,N/A,7.83758
johnnydarko4550,334888,Tiny Epic Dungeons: Stories,1,N/A,7.96447
johnnydarko4550,163967,Tiny Epic Galaxies,1,8,7.35401
johnnydarko4550,257283,Tiny Epic Mechs,1,8,6.78853
johnnydarko4550,201921,Tiny Epic Quest,1,7,6.99918
johnnydarko4550,180852,Tiny Epic Western,1,N/A,6.6506
johnnydarko4550,244536,Tiny Epic Zombies,1,8,6.98638
johnnydarko4550,192135,Too Many Bones,1,8,8.38785
johnnydarko4550,235802,Too Many Bones: Undertow,1,8.5,8.71505
johnnydarko4550,225885,Unbroken,1,8,6.09714
johnnydarko4550,306735,Under Falling Skies,1,N/A,7.77962
johnnydarko4550,156482,Unknown,1,9,7.59142
johnnydarko4550,249259,War Chest,1,9,7.92802
johnnydarko4550,115746,War of the Ring: Second Edition,1,8,8.52098
johnnydarko4550,257316,Weapon Wars,1,7,7.13283
johnnydarko4550,304666,Wild Life: The Card Game,1,10,8.62083
johnnydarko4550,227935,Wonderland's War,1,N/A,8.28663
johnnydarko4550,163602,XCOM: The Board Game,1,7,7.01657
johnnydarko4550,82222,Xia: Legends of a Drift System,1,9,7.87644
johnnydarko4550,176189,Zombicide: Black Plague,1,6,7.6468
johnnydarko4550,220284,Zombie Dawn,1,9.5,7.43972
johnnydarko4550,2471,Zombies!!!,1,6,5.79945
marianoth,64956,10 Days in the Americas,1,7,6.64758
marianoth,63706,11 nimmt!,1,7,6.30414
marianoth,177590,13 Días: La crisis de los misiles en Cuba,1,8,7.25498
marianoth,432,6 nimmt!,1,8,6.94201
marianoth,68448,7 Wonders,1,8,7.71372
marianoth,173346,7 Wonders Duel,1,8,8.10044
marianoth,217,À la carte,1,7,6.46346
marianoth,172818,Above and Below,1,7,7.38501
marianoth,21569,Adigma,1,7,7.52585
marianoth,41658,Adios Amigos,1,7,6.17912
marianoth,183231,Adventure Land,1,8,6.91959
marianoth,43868,The Adventurers: The Temple of Chac,1,6,6.60788
marianoth,27165,Age of Discovery,1,N/A,6.34361
marianoth,119890,Agricola: All Creatures Big and Small,1,7,7.35536
marianoth,90419,Airlines Europe,1,8,7.29918
marianoth,45358,Alhambra: Big Box,1,8,7.50343
marianoth,48726,Alien Frontiers,1,8,7.38001
marianoth,110277,Among the Stars,1,8,7.0529
marianoth,124742,Android: Netrunner,1,7,7.87582
marianoth,17329,Animal Upon Animal,1,8,6.80135
marianoth,179803,Arcadia Quest: Inferno,1,9,7.91776
marianoth,136056,Asante,1,8,6.83724
marianoth,72991,Asara,1,8,7.00589
marianoth,143741,BANG! The Dice Game,1,8,6.92001
marianoth,760,Battle Line,1,8,7.41117
marianoth,54137,Battle Sheep,1,7,6.61379
marianoth,123123,BattleCON: Devastation of Indines,1,10,7.85888
marianoth,162388,BattleCON: Fate of Indines,1,9,7.88203
marianoth,89409,BattleCON: War of Indines,1,8,7.68587
marianoth,146439,BattleLore: Second Edition,1,8,7.69358
marianoth,168435,Between Two Cities,1,8,7.00338
marianoth,10550,Big Boggle,1,5,6.88176
marianoth,170216,Blood Rage,1,9,7.96968
marianoth,398,Botswana,1,7,6.66264
marianoth,172308,Broom Service,1,8,7.17358
marianoth,203405,Brutal Kingdom,1,N/A,6.5721
marianoth,164159,BUS,1,7,6.2354
marianoth,153938,Camel Up,1,8,7.04223
marianoth,130882,Cardline: Animals,1,7,6.57295
marianoth,145014,Cardline: Globetrotter,1,7,6.38331
marianoth,84876,The Castles of Burgundy,1,10,8.12694
marianoth,191977,The Castles of Burgundy: The Card Game,1,8,6.9762
marianoth,176589,Cat Box,1,7,6.16694
marianoth,192467,Cat Tower: Kickstarter Edition,1,7,6.23
marianoth,220520,Caverna: Cave vs Cave,1,N/A,7.13828
marianoth,102794,Caverna: The Cave Farmers,1,9,7.98508
marianoth,172287,Champions of Midgard,1,8,7.74378
marianoth,3570,Chicken Cha Cha Cha,1,6,6.56436
marianoth,195503,City of Iron: Second Edition,1,8,7.24611
marianoth,133528,City of Remnants,1,8,6.80724
marianoth,178900,Código secreto,1,8,7.57441
marianoth,27746,Colosseum,1,8,7.21337
marianoth,39463,Cosmic Encounter,1,10,7.53478
marianoth,131357,Coup: Ciudad Corrupta,1,7,6.99056
marianoth,194553,Dairyman,1,8,6.33783
marianoth,8924,Dancing Eggs,1,7,6.35165
marianoth,172837,Dead Man's Chest,1,8,5.88735
marianoth,224815,Deca Slayer,1,N/A,6.5397
marianoth,169654,Deep Sea Adventure,1,8,6.93943
marianoth,216856,Demon Worker,1,8,7.06342
marianoth,17226,Descent: Journeys in the Dark,1,8,7.28936
marianoth,104162,Descent: Journeys in the Dark (Second Edition),1,8,7.64349
marianoth,40793,Dice Town,1,8,6.85974
marianoth,39856,Dixit,1,7,7.22717
marianoth,92828,Dixit: Odyssey,1,7,7.42503
marianoth,168446,Doggy GO!,1,7,5.78759
marianoth,171913,Doggy Go! Plus,1,7,6.33333
marianoth,36235,The Duke,1,7,7.34666
marianoth,150312,Dungeon of Mandom,1,N/A,6.56683
marianoth,227110,Dungeon of Mandom VIII,1,N/A,6.86086
marianoth,144525,Dungeon Twister: The Card Game,1,8,6.226
marianoth,1234,Érase una vez: El juego de cartas narrativo,1,7,6.3908
marianoth,82168,Escape from the Aliens in Outer Space,1,9,6.93018
marianoth,113294,Escape: The Curse of the Temple,1,8,6.97613
marianoth,135779,A Fake Artist Goes to New York,1,8,7.15813
marianoth,157354,Five Tribes,1,7,7.78075
marianoth,172,For Sale,1,8,7.23523
marianoth,211962,Forest of Tataraba,1,N/A,6.70714
marianoth,221965,The Fox in the Forest,1,N/A,7.16063
marianoth,203430,Futschikato,1,6,6.58077
marianoth,19427,Gemblo,1,8,6.78712
marianoth,66362,Glen More,1,8,7.30773
marianoth,144761,"Going, Going, GONE!",1,8,6.17661
marianoth,154086,Gold West,1,8,7.32415
marianoth,171908,El Grande: Edición 20º aniversario,1,9,8.22822
marianoth,171668,The Grizzled,1,7,7.16191
marianoth,132372,Guildhall,1,8,6.90044
marianoth,98778,Hanabi,1,8,7.06006
marianoth,158600,Hanamikoji,1,N/A,7.51671
marianoth,194626,Happy Salmon,1,8,6.71422
marianoth,1899,La Herencia de Tía Agata,1,N/A,6.04009
marianoth,11170,Heroscape Master Set: Rise of the Valkyrie,1,9,7.44133
marianoth,27976,Heroscape Master Set: Swarm of the Marro,1,8,7.63403
marianoth,154597,Hive Pocket,1,8,7.69663
marianoth,102181,In a Grove,1,N/A,6.31874
marianoth,31594,In the Year of the Dragon,1,N/A,7.31858
marianoth,15512,Incan Gold,1,6,6.82421
marianoth,116954,Indigo,1,7,6.842
marianoth,206051,Insider,1,9,7.06928
marianoth,119632,IOTA,1,7,6.15892
marianoth,185589,Islebound,1,8,7.17676
marianoth,54043,Jaipur,1,8,7.49725
marianoth,8098,Jungle Speed,1,7,6.4877
marianoth,215154,Jungli-La,1,7,5.17857
marianoth,193042,Junk Art,1,8,7.38732
marianoth,394,Kahuna,1,8,6.6193
marianoth,159506,Kaiju,1,8,6.625
marianoth,172996,The King Is Dead,1,8,7.12688
marianoth,70323,King of Tokyo,1,7,7.15649
marianoth,204583,Kingdomino,1,N/A,7.33368
marianoth,27162,Kingsburg,1,8,7.18119
marianoth,180867,Kitty Paw,1,6,5.7998
marianoth,142325,Kobayakawa,1,7,6.32148
marianoth,196,Kremlin,1,6,6.96794
marianoth,1219,Labyrinth,1,N/A,6.40324
marianoth,117959,Las Vegas,1,8,7.14517
marianoth,153065,Linko!,1,8,6.99728
marianoth,136991,Loony Quest,1,8,6.90582
marianoth,173341,Loopin' Chewie,1,7,6.33165
marianoth,327,Loopin' Louie,1,6,6.75405
marianoth,18833,Lord of the Rings: The Confrontation,1,7,7.48118
marianoth,50,Lost Cities,1,8,7.20643
marianoth,129622,Love Letter: Legend of the Five Rings,1,8,7.22721
marianoth,143075,Luchador! Mexican Wrestling Dice,1,7,6.44929
marianoth,172503,Mage Wars Academy,1,8,7.14202
marianoth,75789,Mai-Star,1,N/A,6.51076
marianoth,199,Manhattan,1,8,6.72663
marianoth,145308,Marrying Mr. Darcy,1,6,6.4175
marianoth,148575,Marvel Dice Masters: Avengers vs. X-Men,1,8,7.12727
marianoth,159581,Maskmen,1,8,6.75389
marianoth,166107,Matcha,1,8,6.30794
marianoth,209010,Mechs vs. Minions,1,9,7.99829
marianoth,251293,Megaland,1,N/A,6.6593
marianoth,176920,Mission: Red Planet (Second Edition),1,8,7.42794
marianoth,175199,Mottainai,1,N/A,7.02284
marianoth,72287,Mr. Jack Pocket,1,7,6.86226
marianoth,152,Mü & More,1,7,7.15085
marianoth,234691,Mystery of the Temples,1,N/A,6.59033
marianoth,195421,Near and Far,1,N/A,7.73084
marianoth,187787,Nerdy Inventions,1,4,5.46003
marianoth,15363,Nexus Ops,1,8,7.20971
marianoth,188018,Nine Tiles,1,7,6.6356
marianoth,12942,No Thanks!,1,8,7.06505
marianoth,1107,Nyet!,1,8,6.76738
marianoth,183840,Oh My Goods!,1,N/A,6.99924
marianoth,176361,One Night Revolution,1,8,6.09697
marianoth,164928,Orléans,1,8,8.06764
marianoth,141572,Paperback,1,8,7.15707
marianoth,2593,Pass the Pigs,1,6,5.40514
marianoth,163412,Patchwork,1,8,7.61897
marianoth,45,Perudo,1,8,6.90743
marianoth,175088,Pharaoh's Gulo Gulo,1,8,6.69748
marianoth,76065,Pictionary Card Game,1,N/A,5.47374
marianoth,98229,Pictomania,1,7,7.27087
marianoth,140,Pit,1,7,6.38623
marianoth,169274,Pixel Tactics Deluxe,1,8,7.35966
marianoth,158851,Play Me: Alice in Wonderdice,1,N/A,5.64866
marianoth,2651,Power Grid,1,8,7.83122
marianoth,187988,Pyramid Arcade,1,N/A,7.86641
marianoth,215469,The Pyramid's Deadline,1,7,5.81342
marianoth,143519,Quantum,1,7,7.25606
marianoth,6485,Quidditch: The Game,1,3,2.7928
marianoth,25669,Qwirkle Travel,1,7,6.77717
marianoth,131260,Qwixx,1,8,6.87155
marianoth,3202,RAF,1,N/A,7.38451
marianoth,161417,Red7,1,8,6.88817
marianoth,41114,The Resistance,1,8,7.24562
marianoth,128882,The Resistance: Avalon,1,8,7.54245
marianoth,91514,Rhino Hero,1,8,6.92825
marianoth,176458,Rights,1,N/A,6.1258
marianoth,37728,Ritmo y Bola,1,7,6.30614
marianoth,132531,Roll for the Galaxy,1,9,7.62768
marianoth,37380,Roll Through the Ages: The Bronze Age,1,8,6.86201
marianoth,180198,Rolling America,1,7,6.34609
marianoth,165986,Royals,1,8,7.17232
marianoth,141736,Sail to India,1,8,6.68855
marianoth,175549,Salem 1692,1,7,7.06099
marianoth,166669,San Juan (Second Edition),1,8,7.47703
marianoth,172011,Savanna Trick,1,N/A,6.01136
marianoth,40508,Scrabble Slam!,1,N/A,5.12865
marianoth,108745,Seasons,1,9,7.37606
marianoth,1198,SET,1,7,6.49761
marianoth,135116,Seventh Hero,1,6,6.32704
marianoth,229741,Shadows in Kyoto,1,N/A,6.86199
marianoth,20551,Shogun,1,8,7.52708
marianoth,594,Sleuth,1,N/A,6.90313
marianoth,40692,Small World,1,8,7.22931
marianoth,37196,Sorry! Sliders,1,8,6.35708
marianoth,142079,Space Cadets: Dice Duel,1,8,6.75543
marianoth,148228,Splendor,1,8,7.43173
marianoth,939,Star Wars: The Queen's Gambit,1,9,7.54934
marianoth,223770,Startups,1,8,7.152
marianoth,169146,Stone Garden,1,N/A,6.7794
marianoth,123260,Suburbia,1,9,7.49669
marianoth,2653,Survive: Escape from Atlantis!,1,8,7.31596
marianoth,133473,Sushi Go!,1,7,7.02627
marianoth,129556,Tapple,1,8,6.39136
marianoth,146278,Tash-Kalar: Arena of Legends,1,8,7.16606
marianoth,236709,The Tea Dragon Society Card Game,1,N/A,6.33514
marianoth,187607,てづま師 (Tezuma Master),1,N/A,6.68889
marianoth,142961,Thunderstone Advance: Numenera,1,9,7.28378
marianoth,116998,Thunderstone Advance: Towers of Ruin,1,9,7.34762
marianoth,152765,Thunderstone Advance: Worlds Collide,1,9,7.74943
marianoth,160069,Ticket to Ride: 10th Anniversary,1,9,8.26296
marianoth,161547,Timeline: Americana,1,8,6.6878
marianoth,99975,Timeline: Discoveries,1,8,6.72139
marianoth,113401,Timeline: Events,1,8,6.77566
marianoth,131325,Timeline: General Interest,1,8,6.77814
marianoth,85256,Timeline: Inventions,1,8,6.70554
marianoth,145189,Timeline: Music & Cinema,1,8,6.72921
marianoth,205604,Tricksters,1,N/A,5.63667
marianoth,174893,TROLL,1,7,6.45705
marianoth,118048,Tuareg,1,8,7.63516
marianoth,12333,Twilight Struggle,1,8,8.26522
marianoth,343,Twins,1,6,6.21
marianoth,100679,Ultimate Warriorz,1,8,6.68659
marianoth,442,Um Reifenbreite,1,7,6.79697
marianoth,150999,Valley of the Kings,1,7,7.03084
marianoth,174252,Vampire Radar,1,N/A,6.55663
marianoth,194690,Viral,1,N/A,6.96724
marianoth,183394,Viticulture Essential Edition,1,9,8.03031
marianoth,139899,VivaJava: The Coffee Game: The Dice Game,1,7,6.60075
marianoth,219215,Werewords,1,N/A,7.14418
marianoth,215471,Wind the Film!,1,8,7.39154
marianoth,20100,Wits & Wagers,1,8,6.92872
marianoth,208480,Wordsy,1,N/A,6.95572
marianoth,7854,YINSH,1,8,7.70401
marianoth,337,なつのたからもの,1,8,6.63317
marianoth,41,キャント・ストップ,1,8,6.86896
marianoth,12,ラー,1,N/A,7.49507
marianoth,1382,ロイヤルターフ,1,7,6.98682
aleck22,316377,7 Wonders (Second Edition),1,8,7.95074
aleck22,173346,7 Wonders Duel,1,8.5,8.10053
aleck22,346703,7 Wonders: Architects,1,8,7.05926
aleck22,287839,8 Bit Attack,1,6.5,6.20475
aleck22,240892,8Bit Box,1,6.5,6.2505
aleck22,239472,Abomination: The Heir of Frankenstein,1,8,7.49236
aleck22,155987,Abyss,1,8,7.329
aleck22,326494,The Adventures of Robin Hood,1,8,7.64429
aleck22,230085,Agra,1,8,7.32702
aleck22,161970,Alchemists,1,8,7.66007
aleck22,332321,ALIEN: Fate of the Nostromo,1,7.5,7.11614
aleck22,287505,Alien: Perfect Organism,1,7,5.40625
aleck22,256852,Aliens: Another Glorious Day in the Corps,1,8,7.44472
aleck22,313919,Aliens: Bug Hunt,1,8,7.43134
aleck22,299960,Alma Mater,1,7.5,7.45059
aleck22,228959,Alubari: A Nice Cup of Tea,1,8,7.24495
aleck22,185343,Anachrony,1,8.5,8.10365
aleck22,229240,Ancestree,1,7,6.23771
aleck22,74,Apples to Apples,1,6.5,5.77609
aleck22,159508,AquaSphere,1,7.5,7.26523
aleck22,283393,Aquatica,1,7.5,7.42121
aleck22,140934,Arboretum,1,7,7.34109
aleck22,155068,Arcadia Quest,1,7.8,7.64965
aleck22,179803,Arcadia Quest: Inferno,1,8,7.91776
aleck22,204295,Arcadia Quest: Mamba & Rosh,1,7.5,7.95533
aleck22,204296,Arcadia Quest: Viola & Crash,1,8.5,8.07858
aleck22,204299,Arcadia Quest: Yona & Kuruk,1,7.5,7.94287
aleck22,236457,Architects of the West Kingdom,1,8,7.78187
aleck22,222862,Archmage,1,8,6.68589
aleck22,342942,Ark Nova,1,9,8.59955
aleck22,257499,Arkham Horror (Third Edition),1,8,7.7318
aleck22,254713,The Artemis Project,1,8,7.28249
aleck22,223201,Attack of the Jelly Monster,1,6.5,6.00894
aleck22,231581,AuZtralia,1,7.5,7.3871
aleck22,188866,Awkward Guests,1,8,7.64236
aleck22,230802,Azul,1,10,7.77562
aleck22,256226,Azul: Stained Glass of Sintra,1,8,7.35043
aleck22,287954,Azul: Summer Pavilion,1,8,7.71318
aleck22,302388,Back to the Future: Back in Time,1,7.5,7.29392
aleck22,202443,Barker's Row,1,7,6.50164
aleck22,178210,Batman Fluxx,1,6,6.30051
aleck22,308329,The Batman Who Laughs Rising,1,7.8,7.18746
aleck22,222514,Batman: Gotham City Chronicles,1,8,7.66003
aleck22,204175,Batman: The Animated Series Dice Game,1,7,6.43229
aleck22,272767,Batman: The Animated Series – Rogues Gallery,1,7,6.60326
aleck22,165950,Beasty Bar,1,8,6.81474
aleck22,347749,Bee War,1,7,6.88889
aleck22,255524,Belfort: Edición Limitada,1,8.5,7.93093
aleck22,10547,Betrayal at House on the Hill,1,6,7.04402
aleck22,258036,Between Two Castles of Mad King Ludwig,1,7.5,7.26813
aleck22,34219,Biblios,1,7.5,7.20365
aleck22,171233,The Big Book of Madness,1,8,6.92189
aleck22,323612,Bitoku,1,8,7.96772
aleck22,239942,Black Rose Wars,1,8,8.05234
aleck22,2453,Blokus,1,6.5,6.86311
aleck22,170216,Blood Rage,1,8,7.96996
aleck22,180593,The Bloody Inn,1,7,7.03778
aleck22,304420,Bonfire,1,8,7.7424
aleck22,343905,Boonlake,1,8,7.76113
aleck22,127060,Bora Bora,1,8,7.56006
aleck22,301576,Breakdancing Meeples,1,8,7.56771
aleck22,332386,Brew,1,7,7.21356
aleck22,139898,Brew Crafters,1,8,7.42685
aleck22,308989,Bristol 1350,1,7.5,6.88367
aleck22,184921,Bunny Kingdom,1,7,7.45378
aleck22,155362,Ca$h 'n Guns: Second Edition,1,7,6.85984
aleck22,348326,Cábula,1,8,7.43182
aleck22,238992,Call to Adventure,1,7,7.15415
aleck22,266993,Call to Adventure: The Stormlight Archive,1,7.5,7.08223
aleck22,302281,Candy Lab,1,7.5,6.62215
aleck22,822,Carcassonne,1,7,7.41427
aleck22,245934,Carpe Diem,1,7.5,7.54616
aleck22,263918,Cartographers,1,7,7.67302
aleck22,323614,Castle Party,1,7.5,6.85033
aleck22,271320,The Castles of Burgundy,1,8,8.45199
aleck22,150485,Cat Tower,1,8,5.8027
aleck22,13,CATAN,1,7,7.11804
aleck22,284818,Caylus 1303,1,8,7.50635
aleck22,232832,Century: Golem Edition,1,8,7.64196
aleck22,312318,Century: Golem Edition – An Endless World,1,7.5,7.64423
